Days Until Departure,Total Price,Airline,Aircraft,Departure Airport,Arrival Airport,Departure Time,Cabin
2,7788.0,AI,32N,BOM,HYD,2025-11-09T07:00:00,ECONOMY
2,7788.0,AI,32N,BOM,HYD,2025-11-09T06:00:00,ECONOMY
3,4122.0,AI,319,BOM,GOI,2025-11-10T05:10:00,ECONOMY
3,4122.0,AI,32N,BOM,GOI,2025-11-10T20:50:00,ECONOMY
3,4171.0,AI,321,BOM,GOI,2025-11-10T11:30:00,ECONOMY
3,4171.0,AI,32N,BOM,GOI,2025-11-10T13:30:00,ECONOMY
3,4171.0,AI,32N,BOM,GOI,2025-11-10T15:30:00,ECONOMY
3,4680.0,AI,737,BOM,GOX,2025-11-10T20:20:00,ECONOMY
3,5377.0,AI,737,BOM,GOI,2025-11-10T12:00:00,ECONOMY
3,5797.0,AI,737,BOM,GOI,2025-11-10T18:25:00,ECONOMY
3,7788.0,AI,32N,BOM,HYD,2025-11-10T06:00:00,ECONOMY
3,8345.0,AI,32N,BOM,IDR,2025-11-10T07:40:00,ECONOMY
4,4122.0,AI,319,BOM,GOI,2025-11-11T05:10:00,ECONOMY
4,4122.0,AI,32N,BOM,GOI,2025-11-11T20:50:00,ECONOMY
4,4171.0,AI,321,BOM,GOI,2025-11-11T11:30:00,ECONOMY
4,4171.0,AI,32N,BOM,GOI,2025-11-11T13:30:00,ECONOMY
4,4171.0,AI,32N,BOM,GOI,2025-11-11T15:30:00,ECONOMY
4,4680.0,AI,737,BOM,GOX,2025-11-11T20:20:00,ECONOMY
4,5377.0,AI,737,BOM,GOI,2025-11-11T12:00:00,ECONOMY
4,5377.0,AI,737,BOM,GOI,2025-11-11T18:25:00,ECONOMY
4,7447.0,AI,32N,BOM,HYD,2025-11-11T07:00:00,ECONOMY
4,7447.0,AI,32N,BOM,HYD,2025-11-11T06:00:00,ECONOMY
5,4122.0,AI,319,BOM,GOI,2025-11-12T05:10:00,ECONOMY
5,4122.0,AI,32N,BOM,GOI,2025-11-12T20:50:00,ECONOMY
5,4171.0,AI,32N,BOM,GOI,2025-11-12T13:30:00,ECONOMY
5,4171.0,AI,32N,BOM,GOI,2025-11-12T15:30:00,ECONOMY
5,4297.0,AI,321,BOM,GOI,2025-11-12T11:30:00,ECONOMY
5,4680.0,AI,737,BOM,GOX,2025-11-12T20:20:00,ECONOMY
5,4800.0,AI,737,BOM,GOI,2025-11-12T12:00:00,ECONOMY
5,5167.0,AI,737,BOM,GOI,2025-11-12T18:25:00,ECONOMY
5,7845.0,AI,32N,BOM,HYD,2025-11-12T07:00:00,ECONOMY
5,7845.0,AI,32N,BOM,HYD,2025-11-12T06:00:00,ECONOMY
6,3619.0,AI,319,BOM,GOI,2025-11-13T05:10:00,ECONOMY
6,4380.0,AI,737,BOM,GOI,2025-11-13T18:25:00,ECONOMY
6,5032.0,AI,321,BOM,GOI,2025-11-13T11:30:00,ECONOMY
6,5032.0,AI,32N,BOM,GOI,2025-11-13T20:50:00,ECONOMY
6,5077.0,AI,737,BOM,GOX,2025-11-13T20:20:00,ECONOMY
6,7447.0,AI,32N,BOM,HYD,2025-11-13T07:00:00,ECONOMY
6,7447.0,AI,32N,BOM,HYD,2025-11-13T06:00:00,ECONOMY
6,9311.0,AI,32N,BOM,BLR,2025-11-13T09:20:00,ECONOMY
6,9446.0,SG,73H,BOM,GOX,2025-11-13T14:50:00,ECONOMY
6,9672.0,AI,32N,BOM,BLR,2025-11-13T07:50:00,ECONOMY
7,3619.0,AI,319,BOM,GOI,2025-11-14T05:10:00,ECONOMY
7,4380.0,AI,737,BOM,GOI,2025-11-14T18:25:00,ECONOMY
7,4612.0,AI,32N,BOM,GOI,2025-11-14T15:30:00,ECONOMY
7,5675.0,AI,32N,BOM,GOI,2025-11-14T13:30:00,ECONOMY
7,7113.0,AI,737,BOM,GOX,2025-11-14T20:20:00,ECONOMY
7,8174.0,AI,32N,BOM,GOI,2025-11-14T20:50:00,ECONOMY
7,8921.0,AI,32N,BOM,HYD,2025-11-14T06:00:00,ECONOMY
7,9381.0,AI,321,BOM,GOI,2025-11-14T11:30:00,ECONOMY
7,9446.0,SG,73H,BOM,GOX,2025-11-14T14:50:00,ECONOMY
7,9672.0,AI,32N,BOM,BLR,2025-11-14T07:50:00,ECONOMY
8,3619.0,AI,32N,BOM,GOI,2025-11-15T20:50:00,ECONOMY
8,4297.0,AI,319,BOM,GOI,2025-11-15T05:10:00,ECONOMY
8,4297.0,AI,32N,BOM,GOI,2025-11-15T13:30:00,ECONOMY
8,4297.0,AI,32N,BOM,GOI,2025-11-15T15:30:00,ECONOMY
8,4800.0,AI,737,BOM,GOI,2025-11-15T12:00:00,ECONOMY
8,5675.0,AI,321,BOM,GOI,2025-11-15T11:30:00,ECONOMY
8,5797.0,AI,737,BOM,GOI,2025-11-15T18:25:00,ECONOMY
8,7113.0,AI,737,BOM,GOX,2025-11-15T20:20:00,ECONOMY
8,9236.0,SG,73H,BOM,GOX,2025-11-15T14:50:00,ECONOMY
8,9761.0,AI,32N,BOM,HYD,2025-11-15T07:00:00,ECONOMY
9,3619.0,AI,319,BOM,GOI,2025-11-16T05:10:00,ECONOMY
9,4171.0,AI,321,BOM,GOI,2025-11-16T11:30:00,ECONOMY
9,4171.0,AI,32N,BOM,GOI,2025-11-16T13:30:00,ECONOMY
9,4171.0,AI,32N,BOM,GOI,2025-11-16T15:30:00,ECONOMY
9,4380.0,AI,737,BOM,GOI,2025-11-16T12:00:00,ECONOMY
9,5077.0,AI,737,BOM,GOX,2025-11-16T20:20:00,ECONOMY
9,5167.0,AI,737,BOM,GOI,2025-11-16T18:25:00,ECONOMY
9,6476.0,AI,32N,BOM,GOI,2025-11-16T20:50:00,ECONOMY
9,7788.0,AI,32N,BOM,HYD,2025-11-16T06:00:00,ECONOMY
9,8076.0,AI,32N,BOM,IDR,2025-11-16T07:40:00,ECONOMY
10,3619.0,AI,319,BOM,GOI,2025-11-17T05:10:00,ECONOMY
10,3619.0,AI,32N,BOM,GOI,2025-11-17T20:50:00,ECONOMY
10,4171.0,AI,321,BOM,GOI,2025-11-17T11:30:00,ECONOMY
10,4171.0,AI,32N,BOM,GOI,2025-11-17T13:30:00,ECONOMY
10,4171.0,AI,32N,BOM,GOI,2025-11-17T15:30:00,ECONOMY
10,4380.0,AI,737,BOM,GOI,2025-11-17T18:25:00,ECONOMY
10,4680.0,AI,737,BOM,GOX,2025-11-17T20:20:00,ECONOMY
10,4800.0,AI,737,BOM,GOI,2025-11-17T12:00:00,ECONOMY
10,7447.0,AI,32N,BOM,HYD,2025-11-17T06:00:00,ECONOMY
10,7788.0,AI,32N,BOM,HYD,2025-11-17T07:00:00,ECONOMY
11,3619.0,AI,319,BOM,GOI,2025-11-18T05:10:00,ECONOMY
11,3619.0,AI,32N,BOM,GOI,2025-11-18T20:50:00,ECONOMY
11,4170.0,AI,737,BOM,GOI,2025-11-18T12:00:00,ECONOMY
11,4171.0,AI,321,BOM,GOI,2025-11-18T11:30:00,ECONOMY
11,4171.0,AI,32N,BOM,GOI,2025-11-18T13:30:00,ECONOMY
11,4171.0,AI,32N,BOM,GOI,2025-11-18T15:30:00,ECONOMY
11,4680.0,AI,737,BOM,GOX,2025-11-18T20:20:00,ECONOMY
11,5167.0,AI,737,BOM,GOI,2025-11-18T18:25:00,ECONOMY
11,7447.0,AI,32N,BOM,HYD,2025-11-18T07:00:00,ECONOMY
11,7447.0,AI,32N,BOM,HYD,2025-11-18T06:00:00,ECONOMY
12,3619.0,AI,319,BOM,GOI,2025-11-19T05:10:00,ECONOMY
12,3619.0,AI,32N,BOM,GOI,2025-11-19T20:50:00,ECONOMY
12,4171.0,AI,321,BOM,GOI,2025-11-19T11:30:00,ECONOMY
12,4171.0,AI,32N,BOM,GOI,2025-11-19T13:30:00,ECONOMY
12,4171.0,AI,32N,BOM,GOI,2025-11-19T15:30:00,ECONOMY
12,4680.0,AI,737,BOM,GOX,2025-11-19T20:20:00,ECONOMY
12,5167.0,AI,737,BOM,GOI,2025-11-19T18:25:00,ECONOMY
12,5377.0,AI,737,BOM,GOI,2025-11-19T12:00:00,ECONOMY
12,7447.0,AI,32N,BOM,HYD,2025-11-19T06:00:00,ECONOMY
12,8018.0,AI,32N,BOM,HYD,2025-11-19T15:00:00,ECONOMY
13,3619.0,AI,319,BOM,GOI,2025-11-20T05:10:00,ECONOMY
13,4800.0,AI,737,BOM,GOI,2025-11-20T18:25:00,ECONOMY
13,5032.0,AI,32N,BOM,GOI,2025-11-20T20:50:00,ECONOMY
13,5675.0,AI,321,BOM,GOI,2025-11-20T11:30:00,ECONOMY
13,6777.0,AI,321,BOM,GOI,2025-11-20T13:30:00,ECONOMY
13,7320.0,AI,737,BOM,GOI,2025-11-20T12:00:00,ECONOMY
13,7447.0,AI,32N,BOM,HYD,2025-11-20T07:00:00,ECONOMY
13,7447.0,AI,32N,BOM,HYD,2025-11-20T06:00:00,ECONOMY
13,7745.0,AI,737,BOM,GOX,2025-11-20T20:20:00,ECONOMY
13,9005.0,AI,32N,BOM,HYD,2025-11-20T16:00:00,ECONOMY
14,3619.0,AI,319,BOM,GOI,2025-11-21T05:10:00,ECONOMY
14,4612.0,AI,32N,BOM,GOI,2025-11-21T15:30:00,ECONOMY
14,4680.0,AI,737,BOM,GOX,2025-11-21T20:20:00,ECONOMY
14,4800.0,AI,737,BOM,GOI,2025-11-21T18:25:00,ECONOMY
14,5032.0,AI,32N,BOM,GOI,2025-11-21T13:30:00,ECONOMY
14,6322.0,AI,737,BOM,GOI,2025-11-21T12:00:00,ECONOMY
14,7328.0,AI,321,BOM,GOI,2025-11-21T11:30:00,ECONOMY
14,7788.0,AI,32N,BOM,HYD,2025-11-21T07:00:00,ECONOMY
14,7788.0,AI,32N,BOM,HYD,2025-11-21T06:00:00,ECONOMY
14,9236.0,SG,73H,BOM,GOX,2025-11-21T14:50:00,ECONOMY
15,3619.0,AI,32N,BOM,GOI,2025-11-22T20:50:00,ECONOMY
15,4297.0,AI,319,BOM,GOI,2025-11-22T05:10:00,ECONOMY
15,4297.0,AI,32N,BOM,GOI,2025-11-22T13:30:00,ECONOMY
15,4297.0,AI,32N,BOM,GOI,2025-11-22T15:30:00,ECONOMY
15,4800.0,AI,737,BOM,GOI,2025-11-22T12:00:00,ECONOMY
15,5377.0,AI,737,BOM,GOI,2025-11-22T18:25:00,ECONOMY
15,5575.0,AI,737,BOM,GOX,2025-11-22T20:20:00,ECONOMY
15,5675.0,AI,321,BOM,GOI,2025-11-22T11:30:00,ECONOMY
15,8921.0,AI,32N,BOM,HYD,2025-11-22T06:00:00,ECONOMY
15,9236.0,SG,73H,BOM,GOX,2025-11-22T14:50:00,ECONOMY
16,3619.0,AI,319,BOM,GOI,2025-11-23T05:10:00,ECONOMY
16,4171.0,AI,321,BOM,GOI,2025-11-23T11:30:00,ECONOMY
16,4171.0,AI,32N,BOM,GOI,2025-11-23T13:30:00,ECONOMY
16,4171.0,AI,32N,BOM,GOI,2025-11-23T15:30:00,ECONOMY
16,5077.0,AI,737,BOM,GOX,2025-11-23T20:20:00,ECONOMY
16,5167.0,AI,737,BOM,GOI,2025-11-23T12:00:00,ECONOMY
16,5377.0,AI,737,BOM,GOI,2025-11-23T18:25:00,ECONOMY
16,7788.0,AI,32N,BOM,HYD,2025-11-23T07:00:00,ECONOMY
16,7788.0,AI,32N,BOM,HYD,2025-11-23T06:00:00,ECONOMY
16,9236.0,SG,73H,BOM,GOX,2025-11-23T14:50:00,ECONOMY
17,3619.0,AI,319,BOM,GOI,2025-11-24T05:10:00,ECONOMY
17,3619.0,AI,32N,BOM,GOI,2025-11-24T20:50:00,ECONOMY
17,4170.0,AI,737,BOM,GOI,2025-11-24T12:00:00,ECONOMY
17,4171.0,AI,321,BOM,GOI,2025-11-24T11:30:00,ECONOMY
17,4171.0,AI,32N,BOM,GOI,2025-11-24T13:30:00,ECONOMY
17,4171.0,AI,32N,BOM,GOI,2025-11-24T15:30:00,ECONOMY
17,4680.0,AI,737,BOM,GOX,2025-11-24T20:20:00,ECONOMY
17,5797.0,AI,737,BOM,GOI,2025-11-24T18:25:00,ECONOMY
17,7447.0,AI,32N,BOM,HYD,2025-11-24T06:00:00,ECONOMY
17,8018.0,AI,32N,BOM,HYD,2025-11-24T06:00:00,ECONOMY
18,3619.0,AI,319,BOM,GOI,2025-11-25T05:10:00,ECONOMY
18,3619.0,AI,32N,BOM,GOI,2025-11-25T20:50:00,ECONOMY
18,4170.0,AI,737,BOM,GOI,2025-11-25T12:00:00,ECONOMY
18,4171.0,AI,321,BOM,GOI,2025-11-25T11:30:00,ECONOMY
18,4171.0,AI,32N,BOM,GOI,2025-11-25T13:30:00,ECONOMY
18,4171.0,AI,32N,BOM,GOI,2025-11-25T15:30:00,ECONOMY
18,4380.0,AI,737,BOM,GOI,2025-11-25T18:25:00,ECONOMY
18,4680.0,AI,737,BOM,GOX,2025-11-25T20:20:00,ECONOMY
18,7447.0,AI,32N,BOM,HYD,2025-11-25T07:00:00,ECONOMY
18,7447.0,AI,32N,BOM,HYD,2025-11-25T06:00:00,ECONOMY
19,3619.0,AI,319,BOM,GOI,2025-11-26T05:10:00,ECONOMY
19,3619.0,AI,32N,BOM,GOI,2025-11-26T20:50:00,ECONOMY
19,4171.0,AI,32N,BOM,GOI,2025-11-26T13:30:00,ECONOMY
19,4171.0,AI,32N,BOM,GOI,2025-11-26T15:30:00,ECONOMY
19,4297.0,AI,321,BOM,GOI,2025-11-26T11:30:00,ECONOMY
19,4380.0,AI,737,BOM,GOI,2025-11-26T12:00:00,ECONOMY
19,4680.0,AI,737,BOM,GOX,2025-11-26T20:20:00,ECONOMY
19,5377.0,AI,737,BOM,GOI,2025-11-26T18:25:00,ECONOMY
19,7447.0,AI,32N,BOM,HYD,2025-11-26T07:00:00,ECONOMY
19,8018.0,AI,32N,BOM,HYD,2025-11-26T16:00:00,ECONOMY
20,3619.0,AI,319,BOM,GOI,2025-11-27T05:10:00,ECONOMY
20,4170.0,AI,737,BOM,GOI,2025-11-27T18:25:00,ECONOMY
20,4612.0,AI,321,BOM,GOI,2025-11-27T13:30:00,ECONOMY
20,5032.0,AI,32N,BOM,GOI,2025-11-27T20:50:00,ECONOMY
20,5167.0,AI,737,BOM,GOI,2025-11-27T12:00:00,ECONOMY
20,5575.0,AI,737,BOM,GOX,2025-11-27T20:20:00,ECONOMY
20,5675.0,AI,321,BOM,GOI,2025-11-27T11:30:00,ECONOMY
20,7845.0,AI,32N,BOM,HYD,2025-11-27T07:00:00,ECONOMY
20,7845.0,AI,32N,BOM,HYD,2025-11-27T06:00:00,ECONOMY
20,8018.0,AI,32N,BOM,HYD,2025-11-27T16:00:00,ECONOMY
1,4680.0,AI,737,GOX,BOM,2025-11-08T22:05:00,ECONOMY
1,4852.0,AI,321,GOI,BOM,2025-11-08T13:20:00,ECONOMY
1,4852.0,AI,32N,GOI,BOM,2025-11-08T15:25:00,ECONOMY
1,4852.0,AI,32N,GOI,BOM,2025-11-08T17:30:00,ECONOMY
1,4935.0,AI,737,GOI,BOM,2025-11-08T20:10:00,ECONOMY
1,5167.0,AI,319,GOI,BOM,2025-11-08T07:05:00,ECONOMY
1,5167.0,AI,32N,GOI,BOM,2025-11-08T22:45:00,ECONOMY
1,5355.0,AI,737,GOI,BOM,2025-11-08T13:45:00,ECONOMY
1,8715.0,AI,737,GOI,HYD,2025-11-08T13:15:00,ECONOMY
1,9953.0,AI,320,GOI,BLR,2025-11-08T19:00:00,ECONOMY
2,5490.0,AI,737,GOX,BOM,2025-11-09T22:05:00,ECONOMY
2,6185.0,AI,32N,GOI,BOM,2025-11-09T15:25:00,ECONOMY
2,6230.0,AI,32N,GOI,BOM,2025-11-09T17:30:00,ECONOMY
2,7031.0,AI,321,GOI,BOM,2025-11-09T13:20:00,ECONOMY
2,7608.0,AI,32N,GOI,BOM,2025-11-09T22:45:00,ECONOMY
2,8417.0,AI,319,GOI,BOM,2025-11-09T07:05:00,ECONOMY
2,9190.0,AI,737,GOX,HYD,2025-11-09T20:20:00,ECONOMY
2,9765.0,AI,737,GOI,BOM,2025-11-09T20:10:00,ECONOMY
2,9953.0,AI,320,GOI,BLR,2025-11-09T19:00:00,ECONOMY
2,10252.0,SG,73H,GOX,BOM,2025-11-09T17:00:00,ECONOMY
3,4191.0,AI,737,GOX,BOM,2025-11-10T22:05:00,ECONOMY
3,4679.0,AI,32N,GOI,BOM,2025-11-10T22:45:00,ECONOMY
3,4852.0,AI,321,GOI,BOM,2025-11-10T13:20:00,ECONOMY
3,4852.0,AI,32N,GOI,BOM,2025-11-10T15:25:00,ECONOMY
3,4852.0,AI,32N,GOI,BOM,2025-11-10T17:30:00,ECONOMY
3,4935.0,AI,737,GOI,BOM,2025-11-10T20:10:00,ECONOMY
3,8417.0,AI,319,GOI,BOM,2025-11-10T07:05:00,ECONOMY
3,9190.0,AI,737,GOX,HYD,2025-11-10T20:20:00,ECONOMY
3,9345.0,AI,737,GOI,HYD,2025-11-10T13:15:00,ECONOMY
3,9686.0,AI,737,GOI,HYD,2025-11-10T13:15:00,ECONOMY
4,3859.0,AI,32N,GOI,BOM,2025-11-11T22:45:00,ECONOMY
4,4445.0,AI,737,GOX,BOM,2025-11-11T22:05:00,ECONOMY
4,4728.0,AI,321,GOI,BOM,2025-11-11T13:20:00,ECONOMY
4,4728.0,AI,32N,GOI,BOM,2025-11-11T15:25:00,ECONOMY
4,4728.0,AI,32N,GOI,BOM,2025-11-11T17:30:00,ECONOMY
4,4935.0,AI,737,GOI,BOM,2025-11-11T13:45:00,ECONOMY
4,5167.0,AI,319,GOI,BOM,2025-11-11T07:05:00,ECONOMY
4,5355.0,AI,737,GOI,BOM,2025-11-11T20:10:00,ECONOMY
4,8350.0,AI,737,GOX,HYD,2025-11-11T23:20:00,ECONOMY
4,8350.0,AI,737,GOX,HYD,2025-11-11T23:20:00,ECONOMY
5,3859.0,AI,32N,GOI,BOM,2025-11-12T22:45:00,ECONOMY
5,4191.0,AI,737,GOX,BOM,2025-11-12T22:05:00,ECONOMY
5,4679.0,AI,319,GOI,BOM,2025-11-12T07:05:00,ECONOMY
5,4728.0,AI,321,GOI,BOM,2025-11-12T13:20:00,ECONOMY
5,4728.0,AI,32N,GOI,BOM,2025-11-12T15:25:00,ECONOMY
5,4728.0,AI,32N,GOI,BOM,2025-11-12T17:30:00,ECONOMY
5,4935.0,AI,737,GOI,BOM,2025-11-12T20:10:00,ECONOMY
5,4935.0,AI,737,GOI,BOM,2025-11-12T13:45:00,ECONOMY
5,8350.0,AI,737,GOX,HYD,2025-11-12T20:20:00,ECONOMY
5,8350.0,AI,737,GOX,HYD,2025-11-12T20:20:00,ECONOMY
6,3722.0,AI,32N,GOI,BOM,2025-11-13T22:45:00,ECONOMY
6,3891.0,AI,737,GOX,BOM,2025-11-13T22:05:00,ECONOMY
6,4679.0,AI,319,GOI,BOM,2025-11-13T07:05:00,ECONOMY
6,4728.0,AI,321,GOI,BOM,2025-11-13T13:20:00,ECONOMY
6,4728.0,AI,321,GOI,BOM,2025-11-13T15:25:00,ECONOMY
6,4935.0,AI,737,GOI,BOM,2025-11-13T20:10:00,ECONOMY
6,4935.0,AI,737,GOI,BOM,2025-11-13T13:45:00,ECONOMY
6,8350.0,AI,737,GOX,HYD,2025-11-13T20:20:00,ECONOMY
6,8350.0,AI,737,GOX,HYD,2025-11-13T20:20:00,ECONOMY
6,8715.0,AI,737,GOI,HYD,2025-11-13T13:15:00,ECONOMY
7,3722.0,AI,32N,GOI,BOM,2025-11-14T22:45:00,ECONOMY
7,3891.0,AI,737,GOX,BOM,2025-11-14T22:05:00,ECONOMY
7,4679.0,AI,319,GOI,BOM,2025-11-14T07:05:00,ECONOMY
7,4728.0,AI,321,GOI,BOM,2025-11-14T13:20:00,ECONOMY
7,4728.0,AI,32N,GOI,BOM,2025-11-14T15:25:00,ECONOMY
7,4728.0,AI,32N,GOI,BOM,2025-11-14T17:30:00,ECONOMY
7,5670.0,AI,737,GOI,BOM,2025-11-14T20:10:00,ECONOMY
7,7140.0,AI,737,GOI,BOM,2025-11-14T13:45:00,ECONOMY
7,8350.0,AI,32N,HYD,BOM,2025-11-14T08:20:00,ECONOMY
7,8350.0,AI,32N,HYD,BOM,2025-11-14T09:30:00,ECONOMY
8,3891.0,AI,737,GOX,BOM,2025-11-15T22:05:00,ECONOMY
8,4852.0,AI,321,GOI,BOM,2025-11-15T13:20:00,ECONOMY
8,4852.0,AI,32N,GOI,BOM,2025-11-15T15:25:00,ECONOMY
8,4852.0,AI,32N,GOI,BOM,2025-11-15T17:30:00,ECONOMY
8,4935.0,AI,737,GOI,BOM,2025-11-15T20:10:00,ECONOMY
8,5167.0,AI,32N,GOI,BOM,2025-11-15T22:45:00,ECONOMY
8,5670.0,AI,737,GOI,BOM,2025-11-15T13:45:00,ECONOMY
8,6781.0,AI,319,GOI,BOM,2025-11-15T07:05:00,ECONOMY
8,8295.0,AI,737,GOI,HYD,2025-11-15T13:15:00,ECONOMY
8,8295.0,AI,737,GOI,HYD,2025-11-15T13:15:00,ECONOMY
9,4680.0,AI,737,GOX,BOM,2025-11-16T22:05:00,ECONOMY
9,6980.0,AI,32N,GOI,BOM,2025-11-16T15:25:00,ECONOMY
9,7031.0,AI,32N,GOI,BOM,2025-11-16T17:30:00,ECONOMY
9,8417.0,AI,32N,GOI,BOM,2025-11-16T22:45:00,ECONOMY
9,8980.0,AI,737,GOX,HYD,2025-11-16T20:20:00,ECONOMY
9,9254.0,SG,73H,GOX,BOM,2025-11-16T17:00:00,ECONOMY
9,9322.0,AI,737,GOX,HYD,2025-11-16T20:20:00,ECONOMY
9,9572.0,AI,319,GOI,BOM,2025-11-16T07:05:00,ECONOMY
9,10030.0,AI,32N,HYD,BOM,2025-11-16T12:15:00,ECONOMY
9,11024.0,AI,320,GOX,BLR,2025-11-16T08:15:00,ECONOMY
10,4852.0,AI,32N,GOI,BOM,2025-11-17T17:30:00,ECONOMY
10,5167.0,AI,32N,GOI,BOM,2025-11-17T22:45:00,ECONOMY
10,5490.0,AI,737,GOX,BOM,2025-11-17T22:05:00,ECONOMY
10,5587.0,AI,321,GOI,BOM,2025-11-17T13:20:00,ECONOMY
10,5587.0,AI,32N,GOI,BOM,2025-11-17T15:25:00,ECONOMY
10,6090.0,AI,737,GOI,BOM,2025-11-17T20:10:00,ECONOMY
10,9190.0,AI,737,GOX,HYD,2025-11-17T23:20:00,ECONOMY
10,9190.0,AI,737,GOX,HYD,2025-11-17T20:20:00,ECONOMY
10,9254.0,SG,73H,GOX,BOM,2025-11-17T17:00:00,ECONOMY
10,9345.0,AI,737,GOI,HYD,2025-11-17T13:15:00,ECONOMY
11,3722.0,AI,32N,GOI,BOM,2025-11-18T22:45:00,ECONOMY
11,4191.0,AI,737,GOX,BOM,2025-11-18T22:05:00,ECONOMY
11,4728.0,AI,321,GOI,BOM,2025-11-18T13:20:00,ECONOMY
11,4728.0,AI,32N,GOI,BOM,2025-11-18T15:25:00,ECONOMY
11,4728.0,AI,32N,GOI,BOM,2025-11-18T17:30:00,ECONOMY
11,4935.0,AI,737,GOI,BOM,2025-11-18T20:10:00,ECONOMY
11,5355.0,AI,737,GOI,BOM,2025-11-18T13:45:00,ECONOMY
11,5587.0,AI,319,GOI,BOM,2025-11-18T07:05:00,ECONOMY
11,8295.0,AI,737,GOI,HYD,2025-11-18T13:15:00,ECONOMY
11,8295.0,AI,737,GOI,HYD,2025-11-18T13:15:00,ECONOMY
12,3722.0,AI,32N,GOI,BOM,2025-11-19T22:45:00,ECONOMY
12,4191.0,AI,737,GOX,BOM,2025-11-19T22:05:00,ECONOMY
12,4679.0,AI,319,GOI,BOM,2025-11-19T07:05:00,ECONOMY
12,4728.0,AI,321,GOI,BOM,2025-11-19T13:20:00,ECONOMY
12,4728.0,AI,32N,GOI,BOM,2025-11-19T15:25:00,ECONOMY
12,4728.0,AI,32N,GOI,BOM,2025-11-19T17:30:00,ECONOMY
12,4935.0,AI,737,GOI,BOM,2025-11-19T13:45:00,ECONOMY
12,5355.0,AI,737,GOI,BOM,2025-11-19T20:10:00,ECONOMY
12,8350.0,AI,737,GOX,HYD,2025-11-19T20:20:00,ECONOMY
12,9254.0,SG,73H,GOX,BOM,2025-11-19T17:00:00,ECONOMY
13,3722.0,AI,32N,GOI,BOM,2025-11-20T22:45:00,ECONOMY
13,3891.0,AI,737,GOX,BOM,2025-11-20T22:05:00,ECONOMY
13,4125.0,AI,737,GOI,BOM,2025-11-20T20:10:00,ECONOMY
13,4679.0,AI,319,GOI,BOM,2025-11-20T07:05:00,ECONOMY
13,4728.0,AI,321,GOI,BOM,2025-11-20T13:20:00,ECONOMY
13,4728.0,AI,321,GOI,BOM,2025-11-20T15:25:00,ECONOMY
13,5355.0,AI,737,GOI,BOM,2025-11-20T13:45:00,ECONOMY
13,8601.0,AI,737,GOX,HYD,2025-11-20T20:20:00,ECONOMY
13,8636.0,AI,737,GOI,HYD,2025-11-20T13:15:00,ECONOMY
13,9254.0,SG,73H,GOX,BOM,2025-11-20T17:00:00,ECONOMY
14,3722.0,AI,32N,GOI,BOM,2025-11-21T22:45:00,ECONOMY
14,4191.0,AI,737,GOX,BOM,2025-11-21T22:05:00,ECONOMY
14,4679.0,AI,319,GOI,BOM,2025-11-21T07:05:00,ECONOMY
14,4728.0,AI,321,GOI,BOM,2025-11-21T13:20:00,ECONOMY
14,4728.0,AI,32N,GOI,BOM,2025-11-21T15:25:00,ECONOMY
14,4728.0,AI,32N,GOI,BOM,2025-11-21T17:30:00,ECONOMY
14,4935.0,AI,737,GOI,BOM,2025-11-21T20:10:00,ECONOMY
14,4935.0,AI,737,GOI,BOM,2025-11-21T13:45:00,ECONOMY
14,8350.0,AI,32N,HYD,BOM,2025-11-21T09:30:00,ECONOMY
14,9056.0,AI,737,GOI,HYD,2025-11-21T13:15:00,ECONOMY
15,4680.0,AI,737,GOX,BOM,2025-11-22T22:05:00,ECONOMY
15,4852.0,AI,321,GOI,BOM,2025-11-22T13:20:00,ECONOMY
15,4852.0,AI,32N,GOI,BOM,2025-11-22T15:25:00,ECONOMY
15,4852.0,AI,32N,GOI,BOM,2025-11-22T17:30:00,ECONOMY
15,4935.0,AI,737,GOI,BOM,2025-11-22T20:10:00,ECONOMY
15,4935.0,AI,737,GOI,BOM,2025-11-22T13:45:00,ECONOMY
15,5167.0,AI,32N,GOI,BOM,2025-11-22T22:45:00,ECONOMY
15,8104.0,AI,319,GOI,BOM,2025-11-22T07:05:00,ECONOMY
15,9056.0,AI,737,GOI,HYD,2025-11-22T13:15:00,ECONOMY
15,9254.0,SG,73H,GOX,BOM,2025-11-22T17:00:00,ECONOMY
16,4680.0,AI,737,GOX,BOM,2025-11-23T22:05:00,ECONOMY
16,5670.0,AI,737,GOI,BOM,2025-11-23T20:10:00,ECONOMY
16,6230.0,AI,32N,GOI,BOM,2025-11-23T17:30:00,ECONOMY
16,6980.0,AI,32N,GOI,BOM,2025-11-23T15:25:00,ECONOMY
16,8417.0,AI,319,GOI,BOM,2025-11-23T07:05:00,ECONOMY
16,8417.0,AI,32N,GOI,BOM,2025-11-23T22:45:00,ECONOMY
16,9190.0,AI,32N,HYD,BOM,2025-11-23T09:30:00,ECONOMY
16,9190.0,AI,32N,HYD,BOM,2025-11-23T12:15:00,ECONOMY
16,9190.0,AI,737,GOX,HYD,2025-11-23T20:20:00,ECONOMY
16,9254.0,SG,73H,GOX,BOM,2025-11-23T17:00:00,ECONOMY
17,4679.0,AI,32N,GOI,BOM,2025-11-24T22:45:00,ECONOMY
17,4852.0,AI,32N,GOI,BOM,2025-11-24T17:30:00,ECONOMY
17,5167.0,AI,321,GOI,BOM,2025-11-24T13:20:00,ECONOMY
